"Autor","Obra","Poema"
"Fernando Pessoa","FAUSTO","

              É
               abismadamente curioso
            
E transcendentemente negro e fundo
Ver os seres, os entes a mover-se
A rir a (...), a falar, a (...)
Na luz e no calor; e neles todos
Um mistério que torna tudo negro
E faz a vida horror incompreendido.

Uma noite de Tudo que é um Nada
Um abismo de Nada que é um Tudo.

"
"Fernando Pessoa","FAUSTO","
E assim estou, pensando mais que todos,
Braços cruzados (...) além da fé,

              E
              
                 
              
              raciocínio, e assim sem alegria
            
Nem dúvida, além delas, da tristeza
De quem aqui chegou, tornado apenas.

Não tenho, não, já dúvida ou alegria

              Mas nem
              
                 
              
              regresso mais a essa dúvida
            
Nem a essa alegria regressara,
Se possível me fosse; tenho o orgulho
De ter chegado aqui onde ninguém
Nem nas asas do doido pensamento
Nem nas asas da louca fantasia
Chegou. E aqui me quedo consolado
Nesta perene desolação.

"
"Fernando Pessoa","FAUSTO","
É o maior horror da alma
Ver claro em pensamento que é profundo
Ver o Terror Supremo! a ambição
De morrer p'ra não pensar, já não
Por duvidar — mas — oh maior horror!
Por ver, por ver, por ver!

"
"Fernando Pessoa","FAUSTO","
E o sentimento de que a vida passa
E o senti-la a passar
Toma em mim tal intensidade
De desolado e confrangido horror
Que a esse próprio horror, horror eu tenho,
Por ele e por senti-lo, e por senti-lo
Como tal.
Feliz a humanidade que, a não ser
Em momentos febris e desolados,
Não sente o esvair da existência
(E há quem a sinta com tristeza imensa)
Mas eu... eu não a sinto fugir-me,
Penso-a a fugir-me e em lugar de tristeza
Só esse horror é meu, silente e fundo.

"
"Fernando Pessoa","FAUSTO","
Em cada Consciência o Grande Horror
Mostra através da máscara os seus olbos.
E o carnal,
Em toda a sua extensão
De nudez da carne e da alma, mirra
Minha alma do pavor de colocar
A mão, na escuridão, sobre a fronte
Do Mistério.

A cópula dos entes, o contacto
Carnal das almas, pávido encontrar-se
Do horror de uma alma com o de outra alma,
Do mistério de um ser com o de outro ser,
Quintessenciar-se local, tangível
Do Mistério, (...)
                                    Escrever
Em palavras de carne, sentindo
O horror e o mistério do Universo.

        Com que gesto de alma
Dou o passo de mim até à posse
Do corpo de outro, horrorosamente
Vivo, consciente, atento a mim, tão ele
Como eu sou eu.

"
"Fernando Pessoa","FAUSTO","
Em Mim

Paro à beira de mim e me debruço...
Abismo... E nesse abismo o Universo
Com seu Tempo e seu Espaço é um astro e nesse
Abismo há outros universos, outras
Formas de Ser com outros Tempos, Espaços
E outras vidas diversas desta vida...
O espírito é antes estrela... O Deus pensado
É um sol... E há mais Deuses, mais espíritos
Doutras maneiras de Realidade...
E eu precipito-me no abismo, e fico
Em mim... E nunca desço... E fecho os olhos
E sonho — e acordo para a Natureza...
Assim eu volto a Mim e à Vida...

Inclino o meu ouvido para mim
E escuto... Um Deus Real e Verdadeiro
Criou nosso universo em sua dupla
Unidade divina de corpo e alma... E esse
Deus, com seu Universo real e eterno,
É um átomo num mundo de universos.
Inextricavelmente
Há outras realidades.

É saber isto que me faz alheio
À vida e pálido entre a humanidade...

Deus a si próprio não se compreende.
Sua origem é mais divina que ele,
E ele não tem origem que as palavras
Possam fazer pensar...

Fecha as portas da Alma! Faze ruído!
Agita, grito, o teu externo Ser,
Encobre-me a Presença do Mistério!

Pode ser que mundo possuamos
Um paraíso eterno, e vida divina
Seja (ó relâmpago do pensamento!)
A realidade! A ilusão talvez
Dure pra sempre... Quem criou um átomo
Ainda por criar
Pode criar uma ilusão eterna...
Altitude! Altitude! Não respiro!
Passei além da Realidade, ergui-me
Acima da Verdade... Deus... O Ser
O abstracto ser em sua abstracta ideia
Esse próprio, o mesmo sonho divino (?(
Apagou-se e eu fiquei na noite eterna
Eu e o Mistério face a face...

"
"Fernando Pessoa","FAUSTO","
Enquanto nesta vida
É possível, com subterfúgios mil,
Esquecer-se (...) não pensar,
Fechar-se em imaginações (...)
Mas na morte — oh horror que mais eu temo! —
O grande Facto iniludível jaz.
Este perpétuo, dorido hesitar
Do pensamento temo e (...)
Não me horroriza tanto, como o ter
De resolver na Morte esse problema.

O Mistério é um Facto: eis o horror,
Eis todo o horror expresso.
É um Facto no qual vida, universo,
Seres, (...)
Cidades com seus comércios, lidas
É um livro de sonho aberto.
Proporções gigantescas e interiores
Tomam do sonho a ilusão e a aparência.

Não é a dúvida que me tortura;
É a certeza do (...) Facto,
Para o qual me é impossível ou cerrar
Ou pensar em cerrar os olhos d'alma.

E a existência desse Facto inerente
A tudo que aparece e que (...)
Uma irrealidade transparente,
Horrorosa, (...) perturbadora,
Onde mão invisível vai escrevendo
Desconhecido lema suspeitado
De horror inconcebido.

A consciência clara deste Facto,
Mais que imanente, alheia-me de tudo
E de todos, raivoso e (...)
Ao vê-los como vão, rindo e chorando
Felizes! — outros
Não haverá maneira d'esquivar-nos
D'encontrar o que houver?
É haver esse Facto e encontrá-lo
Que faz o horror da minha vida inteira

(Olhei de frente a frente a Verdade
Para poder sequer fingir sorrir.)

Pudesse eu a sonhar passar a vida
Mas ao Facto (...) da Morte
É impossível fugir. Queira, não queira,
Acorrentado à inevitabilidade
O homem sobe inconsciente ou (...)
Para ela.

"
"Fernando Pessoa","FAUSTO","
                Epílogo?

(Fausto (numa cama) acordando, abre as olhos)

Vivo! Pois vivo ainda! Torno a ver-te,
Pálida luz, silente luz da tarde,
Que ora me enleias dum calado horror!
Onde estou? Onde estive? Ferve em mim,
Numa quietação indefinida,
Um eco de tumultos e de sombras
E uma coorte como de fantasmas
Oscilantes. E luzes, cantos, gritos,
Desejos, lágrimas, chamas e corpos,
Num referver (...) e misturado
Numa esvaída confusão nocturna,
Como tendo piedade de deixar-me
Sinto passar em mim, como visões.
Nem com esforço recordar-me posso
Se são fantasmas ou vagas lembranças;
Não me lembro de vida alguma minha
E o necessário esforço desejado
P'ra recordar-me não o posso ter.

A forte central luz do meu pensar
Qu'iluminando forte e unamente
Fazia o meu ser um, já se apagou.
Restam-me sombras e dispersas luzes
Tremeluzentes vãs cintilações
Que me cansam de vagas e ilusórias.
Para quê sofrer mais? Não haverei
Ainda o sono que me pede a mente
Atormentada de febrilidades
E erros esvaídos de sentir?
Já me cansa e me doi sentir-me a mim,
E perceber que existo e que há uma vida
Comigo, vaga e desprendidamente,
Qual vinho numa taça. E já não tenho
Força para entornar a taça e enfim
Acabar. Nem desejo nem espero
Nem temo, n'apatia do meu ser.
Para que pois viver? Quero a morte,
E ao sentir os seus passos
Alegremente e apagadamente,
Me voltarei lento para o seu lado
Deixando enfim cair sobre o meu braço
Minha cabeça, olhos cerrados, quentes
De choro vago já meio esquecido.

Mas onde estou? Que casa é esta? Quarto
Rude, simples — não sei, não tenho força
Para observar — quarto cheio de luz
Escura e demorada que na tarde
Outr'ora eu... Mas qu'importa? A luz é triste,
Eu conheço-a.

"
"Fernando Pessoa","FAUSTO","
Essa simplicidade d'alma
Possuída não só dos inocentes
Mas até dos viciosos, criminosos
De ter uma (...)
Sem constantemente analisar
O que vai no seu ser, essa pureza
Que faz a vida leve mesmo ao mais
Sério, que nunca nos de todo afasta
Da criança em nós, essa simplicidade
Perdi-a e só me resta um vácuo imenso
Que o pensamento friamente ocupa.

Medo da morte não; horror da morte.
Horror por ela ser, pelo que é
E pelo inevitável     (...)

"
"Fernando Pessoa","FAUSTO","
Estou acima do que agrada aos grandes
Ou aos cultos apraz, a sós comigo
E com o mistério.

Tornei a minha alma exterior a mim.

"
"Fernando Pessoa","FAUSTO","
Eu procurei primeiro o pensamento,
Eu quis, depois, a imortalidade...
Um como o outro só deram ao meu ser
A sombra fria dos seus vultos negros
Na noite eterna longe dos meus braços...
Eu procurei depois o amor e a vida
P'ra ver se ali esqueceria a dor
Do pensamento e da ciência firme
Da certeza da morte. Mas o amor
É para quem guardou a alma inteira,
E não podia haver amor pr'a mim.
Depois na acção cega e violenta, onde eu
Afogasse de vez toda a consciência
Da vida, quis lançar meu frio ser...
Mas aquilo da alma condenada
Que me fizera em tudo um espectador,
De mim, do mundo, do que quer que fosse,
Proibiu-me outra cousa que assistir
Aos [...] dos outros e aos meus
Friamente de fora, sempre tendo
No fundo do meu ser o mesmo horror...
Ah, mas cansei a dor dentro de mim...
E hoje tenho sono do meu ser...
Dormir, dormir, de dentro d'alma, como
Um Deus que adormecesse e cujo sono
Fora um repouso de tamanho eterno
E feliz absorção em infinito
De inconsciência boa.

"
"Fernando Pessoa","FAUSTO","
Eu quisera poder abrir a mão
E deixar-te cair. Atrais-me estranho
E vago horror, tu líquido que podes
Adormecer-me na loucura e (...)

"
"Fernando Pessoa","FAUSTO","
Eu sou como um que entre o mar que lhe avança
Se vê e entre um rochedo alto e (...)
Mas com maior horror — ah, quão maior!
Perante a morte — aquilo que eu temo
Com horror que transcende todo o horror
Que os homens hão sentido — lhe aproxima...

Coroai-me de espinhos — sou aquele
Que mais no mundo tem sofrido.

P'ra resignar-se à morte é necessário
Não lhe compreender todo o horror,
Não lho medir. Perdi
A última ilusão que até agora
Ninguém perdera, nem o mais audaz
Cogitador metafísico — essa que faz
Com que o pavor não desça às nossas veias
Tornando-se um com a nossa vida.

"
"Fernando Pessoa","FAUSTO","
                EXISTÊNCIA:

Vaga noção abstracta,
Inda sou mais que tu!
Em mim é visto nu
(E compreende-o ninguém)
O Mistério     (...)      cru
Que mundo e vida têm.

Sou nome vago e simples
Mas menor verdade sou
Ninguém já me abraçou
(Compreendeu-me ninguém)
Meu nome quem achou
Não pôde ir mais além.

"
"Fernando Pessoa","FAUSTO","
Fantasmas sem lugar, que a minha mente
Figura no visível, sombras minhas
Do diálogo comigo.

"
"Fernando Pessoa","FAUSTO","
                FAUSTO (na taberna)
Já não tenho alma. Dei-a à luz e ao ruído
Só sinto um vácuo imenso onde (a) alma tive...
Sou qualquer cousa de exterior apenas,
Consciente apenas de já nada ser...
Pertenço à estúrdia e à crápula da noite,
Sou ser delas, encontro-me disperso
Por cada grito bêbado, por cada
Tom de luz no amplo bojo das botelhas.
Participo da névoa luminosa
Da orgia e da mentira do prazer.
E uma febre e um vácuo que há em mim
Confessa-me já morto... Palpo em torno
De minha alma os fragmentos do meu ser
Com o hábito imortal de prescrutar-me
E não sei onde estou, ou quanto sou,
Em que terreno de ruído e (...)
Enterrei o meu espírito febril.
Mas não é inda o fim. Inda é preciso
Que a morte me desmembre em outro, e eu fique
Ou o nada do nada ou o de tudo
E acabe enfim esta consciência oca
Que de existir me resta.
Sinto um tropel esfuziante e quente
De propósitos-sombras, e de impulsos
Transbordado do cálix da consciência
Para cima da vida... Sinto em mim
Gritos de impulsos, (...)
Sinto que qualquer coisa vai fazer-me
Conceber o horror da acção e ousio
Em que dispersarei enfim o resto
Da minha alma já oca. Cesse, cesse
Para sempre a minha alma de ser minha,
Abafe-lhe a consciência de existir
A minha voz. Acorde a minha voz
Ao gritar os propósitos de sangue
E horror cujo (...) não concebo
E é forçoso que deixe fugir...
                (Alto)
                                                Eia!
Camaradas! A orgia inda vai lenta!
Vamos a mais! Vamos a pôr no berço
As orgias romanas e a fazer
Os nossos feitos desta noite rir
De Nero e de Tibério! Vá que a vida
É pouca para (...) Eia, vamos!
Quem vive além na cidadela? O rei?
Bom. E a rainha? Melhor é. Quem mais?
As damas, os donzeis e os nobres todos
Da corte? Vamos à obra...

Ah, as damas. Violemos essa carne!
Rasguemo-la a espadim e a lança. Somos
A vingança dos servos! dos mandados
As crianças (...) e pequeninos
Seja nossa a hora última e (...)
Dos donzeis
Fogueira e (...) com os nobres todos
Afoguemos o rei no (...) onde
O mijo dos cavalos!
Vamos! Às carnes brancas! Aos veludos!
Não podem vir reforços. Se vierem
Morramos combatendo... A morte é hoje
Seja de hoje o gozo todo. Beba-se
O vinho todo, que a partir da taça
Será bom, pois que o vinho será gasto!

(Lança fogo à taberna... Saem todos de espadas desembainhadas... Correm e dançam pela estrada fora. Archotes agitam-se no ar, dançam, espalham lume... Seguem na estrada... Aqui e além incendeiam as choupanas.)

"
"Fernando Pessoa","FAUSTO","

              Fausto ao espelho
            

              
            
«Deus existe mas não é Deus» eis a chave transcendente de todo o ocultismo. É este o símbolo representado por «morte de Deus-Homem».

Pode Deus existir mas não ser Deus;
Transcendente mentira realmente
Existindo e cercando-nos,
O único Horror de um mistério maior.

        Se Deus houvera dado
        À verdade outro ser
        Que não o ser pensando
        O Como a conceber,

        Não nos dera a verdade
        Mas qualquer ilusão
        Na cómoda eternidade
        Da vasta escuridão.

Fora Deus Deus, Deus fosse menos que este
Pensamento que abre na minha alma
Um poço sem paredes, e eu pudesse
Ao pensamento exceder o sumo
Inexcedível, figurar mais vasto
Deus que Deus é... Como seria assim?
Por ser o ser que é absoluto ser!
Não haver para além do sempre além
Ou novas direcções do infinito,
Número infinito de infinitos.


              [
              ...
              ]
            
Ah, parar de pensar! Pôr um limite
Ao mistério possível. Ter o mundo
Este infinito [?] mundo por o mundo,
Por Deus o Deus que é dele e o fez e ama!
Este meu pensamento transciente
De transcendência, por magia ignota
Evoque do Incógnito um torpor
Com que se o mesmo casasse! Ah, um sono, um Sono
Um sono de pensar me roube a mim!

Treva! morte! Trevas e morte do Eu!
Matar-me dentro da alma! Que eu não pense
Por absoluta ausência e em mim descanse
Esta concentração multiplicada
De mais mundos que os mundos infinitos,
De mais seres que o ser que é mais que os seres!
E eu mesmo em morte inteira seja Abismo!
Vale-me o morte.

"
"Fernando Pessoa","FAUSTO","
Fausto no seu laboratório

                FAUSTO: (só)
Ondas de aspiração que vãs morreis
Sem mesmo o coração e alma atingir
Do vosso sentimento; ondas de pranto,
Não vos posso chorar, e em mim subis,
Maré imensa rumorosa e surda,
Para morrer na praia do limite
Que a vida impõe ao Ser; ondas saudosas
D'algum mar alto Aonde a praia seja
Um sonho inútil, ou d'alguma terra
Desconhecida mais que a eterna aura
Do eterno sofrimento, e onde formas
Dos olhos d'alma não imaginadas

              Vagam, essências lúcidas
              
                 
              
              e (...)
            
Esquecidas daquilo que chamamos
Suspiro, lágrima, desolação;
Ondas nas quais não posso visionar,
Nem dentro em mim, em sonho, barco ou ilha,
Nem esperança transitória, nem
Ilusão nada da desilusão;
Oh ondas sem brancuras, asperezas,
Mas redondas, como óleos e silentes
No vosso intérmino e total rumor...
Oh ondas d'alma, decaí em lago
Ou levantai-vos ásperas e brancas
Com o sussurro ácido da espuma
Erguei em tempestades no meu ser.
Vós sois um mar sem céu, sem luz, sem ar
Sentido, visto não, rumorejante
Sobre o fundo profundo da minha alma!
Lágrimas, sinto em mim vosso amargor!
Não vos quero chorar. Se vos chorasse
Como chegar — tantas! — ao vosso fim?
Chegado ao vosso fim que encontraria?
Talvez uma aridez desesperada
Uma ânsia vã de não poder trazer-vos
Outra vez para mim para chorar-vos
Em vã consolação inda outra vez!

Não haver alma, inda ideia vã!
Havê-la e imortal, sonho pequeno
De término[?], embora coerente
À sua pequenez. Que mais? Havê-la,
Havê-la e ser mortal, morrer num Todo
Celeste? Vago, vão. Não haverá
Além da morte e da imortalidade
Qualquer cousa maior? Ah, deve haver
Além de vida e morte, ser, não ser,
Um Inominável supertranscendente
Eterno Incógnito e incognoscível!
Deus? Nojo. Céu, inferno? Nojo, nojo.
P'ra quê pensar, se há-de parar aqui
O curto voo do entendimento?
Mais além! Pensamento, mais além!

"
"Fernando Pessoa","FAUSTO","

              Fausto perante o povo alegre
            

              
            
Alegres camponeses, raparigas
Alegres e ditosas,
Como me amarga n'alma essa alegria!
Vendo-a, que bem sinto que nunca a tive!
Nem em criança, ser predestinado,
Alegre era eu assim; no meu brincar
Nas minhas ilusões de infância eu punha
O mal da minha predestinação.
Ao ver vosso dançar, ouvindo
Vossas cantigas
Sobe em mim um amargor que me estonteia
E me faz odiar e desejar.
Odiar o quê e desejar o quê?
Não sei: sei que odeio e que desejo.
Folgai — sinto a ironia dessa vida —
Danças e cantos e a morte avança...
Mas que importa?

              Tendes razão — se tendes! 
              -
            
Vem a morte e nos leva, e a Vossa vida
Envolvida em inconsciências fundas
Foi contudo feliz, enquanto a minha...
Que dizer dela?
Oh horror! horror!
Não nasce em mim nem sombra de alegria
Longínquo e exilado.
Acabemos com esta vida assim!
Acabemos! o modo pouco importa!
Sofrer mais já não posso. Pois verei —
Eu, Fausto, aqueles que não sentem bem
Toda a extensão da felicidade
Gozá-la?
              Eu que adaptado tenho
A sensações profundas todo o ser
Não as sentir? Ferve a revolta em mim
Contra a causa da vida que me fez
Qual sou. Eu morrerei e deixarei
Neste mundo isto apenas: uma vida
Sem prazer e sem gozo, sem amor,
Só imersa em estéril pensamento
E desprezo (...) da humanidade.

Mas eu, como entrarei naquela vida?
Eu não nasci para ela.

"
"Fernando Pessoa","FAUSTO","
                FAUSTO: (aos soldados)
Nobres amigos, camaradas meus
(Deixem que assim lhes chame)
                TODOS:
                                        É assim mesmo
Nem nós de outra maneira o desejamos.
                UM:
Não grite tanto.
                FAUSTO:
                                Então eu grito?
                UM:
Ou está gritando ou estou eu com sono.
                VÁRIOS:
Cala-te aí, sendeiro! Deixa ouvir.
                UM:
Nem eu...
                VÁRIOS:
                A besta não se calará?!

"
"Fernando Pessoa","FAUSTO","
—                                      ...Deus
                FAUSTO:
Não descreio de Deus, passei p'ra além...
Um dia, meditando
Uma ideia espontânea e horrorosa
Como um vulto supremo sem ter vulto,
Surgiu no fundo do meu pensamento...
Como a noite corporizada, e o medo
Vestindo-a, e (...)
Apareceu-me Deus em esqueleto...
Tudo despira do seu corpo ideal
Não de infinito só, de inatingível,
Mas mesmo de mais do que inatingível.
Até ao fundo do seu ser abstracto
O meu ser despi, e eu vi o (...)
Esqueleto (...) do Mistério...
O informe tomou forma dentro em mim...
Ah inda hoje, se relembro, sinto
Como um medo no longe, um pavor negro
Não em mim, mas em todo o Universo,
Um arrepio pelas estrelas fora
E um grande horror arrepanhando os céus
Como à humana pele que tem medo...

                                      
              
                (treme)
              
            
— Isso é um pensamento...
                FAUSTO:
                                Se eu pensei
Isto, se isto me foi possível
É crível que a verdade seja
Mais profunda que o meu pensamento.
Como pensei eu cousas mais profundas
Do que a verdade em si?
Apareceu-me o Universo íntimo
Do misterioso avesso... E eu vi, (...)
O outro lado das cousas, não das cousas
Aparentes apenas, mas o outro
Lado até do Essencial, do Inaparente,
Do além-divino e do Divino em Deus...
Tinha a forma, sensível aos meus olhos
Do espírito, dum imenso céu estrelado.
Mas eu, com nítida visão de dentro,
Via que era infinito, como se visse
Em corpo e forma (...) [...]
E sob o meu olhar apavorado
Vi o nosso sistema do universo
Mais perto... A ideia abstracta e nua,
A vida extrema e última de nós.
O Ser, o ser abstracto e (...)
Era um sol — sol de (...) e seguia
Como da circunferência para o centro
(Não como nós que vemos sempre — e em sonho
É o mesmo (do centro sempre p'ra o espaço,
Real ou suposto nessa circunferência) —
Eu vi, e cada sol e seu sistema
Ia em outros sóis e outros sistemas
Na órbita de sóis mais interiores
(O centro de cuja circunferência
Eu via em infinito para dentro,
Não para fora como infinito mesmo)
E o nosso mundo como um deus nele
Era um mero satélite
De um sol do só primeiro sistema
Raiando a ideia sobre o seu mundo.

Infinito interior ao interior!
Pavorosa agonia do Profundo!
Vacuidade e realidade negra
De tudo!

"
"Fernando Pessoa","FAUSTO","
                FAUSTO: (vindo de casa [...])
É isto amor? Só isto! Sinto como
O cérebro oscilante, um gozo
Mas o coração pesado, frio, e mudo.
Sinto ânsias, desejos
Mas não com meu ser todo. Alguma cousa
No íntimo meu, alguma coisa ali,
Fria, pesada, muda permanece.

Para isto deixei eu a vida antiga
Que já bem não concebo, parecendo
Vaga já.
Já não sinto a agonia muda e funda
Mas uma menos funda e dolorosa
Mas mais terrível raiva e (...)
De movimentos íntimos, desejos
Que são como rancores.
Um cansaço violento e desmedido
De existir e sentir-me aqui e um ódio
Nascido disto vago e horroroso
A tudo e todos por não saber
A causa exacta de tudo.

"
