"Autor";"Obra";"Poema"
"Ricardo Reis";"Odes de Ricardo Reis";"
O rastro breve que das ervas moles
Ergue o pé findo, o eco que oco coa,
                A sombra que se adumbra,
                O branco que a nau larga —
Nem maior nem melhor deixa a alma às almas,
O ido aos indos. A lembrança esquece.
                Mortos, inda morremos.
                Lídia, somos só nossos.

 
O relógio de sol partido marca
Do mesmo modo que o inteiro o lapso
        Da mesma hora perdida…
O mesmo gozo com que esqueço, ou o creio,
A vida, finda, me a mim mesmo mostra
        Mais fatal e mortal,
Para onde quer que siga a certa noite
        Quer ou não a vejamos.

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Olho os campos, Neera
Verdes campos, e sinto
Como virá um dia
Em que não mais os veja.

Par de árvores cobre
O céu aqui sem nuvens
E faz correr mais triste
A viva e alegre linfa.

Mas por um só momento
Fugaz e passageiro
Esta ideia eu emprego
Para o seu uso triste.

Cedo me volve a calma
Com que me faço o espelho
Do céu imperturbado
E da fonte insciente.

Deixa o futuro, — porque
Não está aqui, não é nada;
Só o fugaz presente
Enquanto dura existe.

Vive a imperfeita hora
Sem olhar além dela
E sem nada esperares
Dos homens, nem dos deuses.

 
Olho os campos, Neera,
Verdes campos, e sinto
Que um dia virá a hora
Em que não mais os olhe.

Tranquilo, apenas gozo,
Como brincando, o orgulho
Da serena tristeza
Filha da clara visão.

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Olho os campos, Neera,
Verdes campos, e penso
Em que virá um dia
Em que não mais os olhe.

Isto se o meditar,
Me toldará os céus
E fará menos verdes
Os verdes campos reais.

Ah! Neera, o futuro
Ao futuro deixemos.
O que não está presente
Não existe pra nós.

Hoje não tenho nada
Senão os verdes campos
E o céu azul por cima.
Seja isto todo o mundo.

 
Os deuses desterrados
Os irmãos de Saturno
Às vezes no crepúsculo
Vêm espreitar a vida…

Vêm então ter connosco
Remorsos e saudades...
É a presença deles,
Deuses que o destroná-los
Tornou espirituais,
De matéria divina
Longínqua e inactiva...
E o poente tem cores
De tristeza e cansaços.
E ouve-se soluçar
Para além das esferas
Hipérion que chora
O seu palácio antigo
Que Apolo lhe roubou...

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Os deuses desterrados,
Os irmãos de Saturno,
Às vezes, no crepúsculo
Vêm espreitar a vida.

Vêm então ter connosco
Remorsos e saudades
E sentimentos falsos.
É a presença deles,
Deuses que o destroná-los
Tornou espirituais,
De matéria vencida,
Longínqua e inactiva.

Vêm, inúteis forças,
Solicitar em nós
As dores e os cansaços,
Que nos tiram da mão,
Como a um bêbedo mole,
A taça da alegria.

Vêm fazer-nos crer,
Despeitadas ruínas
De primitivas forças,
Que o mundo é mais extenso
Que o que se vê e palpa,
Para que ofendamos
A Júpiter e a Apolo.

Assim até à beira
Terrena do horizonte
Hiperíon no crepúsculo
Vem chorar pelo carro
Que Apolo lhe roubou.

E o poente tem cores
Da dor dum deus longínquo
E ouve-se soluçar
Para além das esferas...
Assim choram os deuses.

 
Os deuses e os Messias que são deuses
Passam, e os sonhos vãos que são
Messias.
        A terra muda dura.
Nem deuses, nem Messias, nem ideias
Que trazem rosas. Minhas são se as tenho.
        Se as tenho, que mais quero?

"
"Ricardo Reis";"Odes de Ricardo Reis";"
       Os deuses são felizes.
Vivem a vida calma das raízes.
Seus desejos o Fado não oprime,
        Ou, oprimindo, redime
        Com a vida imortal
Não há sombras ou outros que os contristem.
        E, além disto, não existem…

 
Outros com liras ou com harpas narram,
       Eu com meu pensamento.
Que, por meio de música, acham nada
        Se acham só o que sentem.
Mais pesam as palavras que, medidas,
        Dizem que o mundo existe.

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Ouvi contar que outrora, quando a Pérsia
Tinha não sei qual guerra,
Quando a invasão ardia na Cidade
E as mulheres gritavam,
Dois jogadores de xadrez jogavam
O seu jogo contínuo.

À sombra de ampla árvore fitavam
O tabuleiro antigo,
E, ao lado de cada um, esperando os seus
Momentos mais folgados,
Quando havia movido a pedra, e agora
Esperava o adversário,
Um púcaro com vinho refrescava
Sobriamente a sua sede.

Ardiam casas, saqueadas eram
As arcas e as paredes,
Violadas, as mulheres eram postas
Contra os muros caídos,
Traspassadas de lanças, as crianças
Eram sangue nas ruas...
Mas onde estavam, perto da cidade,
E longe do seu ruído,
Os jogadores de xadrez jogavam
O jogo do xadrez.

Inda que nas mensagens do ermo vento
Lhes viessem os gritos,
E, ao reflectir, soubessem desde a alma
Que por certo as mulheres
E as tenras filhas violadas eram
Nessa distância próxima,
Inda que, no momento que o pensavam,
Uma sombra ligeira
Lhes passasse na fronte alheada e vaga,
Breve seus olhos calmos
Volviam sua atenta confiança
Ao tabuleiro velho.

Quando o rei de marfim está em perigo,
Que importa a carne e o osso
Das irmãs e das mães e das crianças?

Quando a torre não cobre
A retirada da rainha branca,
O saque pouco importa.
E quando a mão confiada leva o xeque
Ao rei do adversário,
Pouco pesa na alma que lá longe
Estejam morrendo filhos.

Mesmo que, de repente, sobre o muro
Surja a sanhuda face
Dum guerreiro invasor, e breve deva
Em sangue ali cair
O jogador solene de xadrez,
O momento antes desse
(É ainda dado ao cálculo dum lance
Pra a efeito horas depois)
É ainda entregue ao jogo predilecto
Dos grandes indiferentes.

Caiam cidades, sofram povos, cesse
A liberdade e a vida,
Os haveres tranquilos e avitos
Ardem e que se arranquem,
Mas quando a guerra os jogos interrompa,
Esteja o rei sem xeque,
E o de marfim peão mais avançado
Pronto a comprar a torre.

Meus irmãos em amarmos Epicuro
E o entendermos mais
De acordo com nós-próprios que com ele,
Aprendamos na história
Dos calmos jogadores de xadrez
Como passar a vida.

Tudo o que é sério pouco nos importe,
O grave pouco pese,
O natural impulsa dos instintos
Que ceda ao inútil gozo
(Sob a sombra tranquila do arvoredo)
De jogar um bom jogo.

O que levamos desta vida inútil
Tanto vale se é
A glória; a fama, o amor, a ciência, a vida,
Como se fosse apenas
A memória de um jogo bem jogado
E uma partida ganha
A um jogador melhor.

A glória pesa como um fardo rico,
A fama como a febre,
O amor cansa, porque é a sério e busca,
A ciência nunca encontra,
E a vida passa e dói porque o conhece...

O jogo do xadrez
Prende a alma toda, mas, perdido, pouco
Pesa, pois não é nada.

Ah! sob as sombras que sem querer nos amam,
Com um púcaro de vinho
Ao lado, e atentos só à inútil faina
Do jogo do xadrez,
Mesmo que o jogo seja apenas sonho
E não haja parceiro,
Imitemos os persas desta história,
E, enquanto lá por fora,
Ou perto ou longe, a guerra e a pátria e a vida
Chamam por nós, deixemos
Que em vão nos chamem, cada um de nós
Sob as sombras amigas
Sonhando, ele os parceiros, e o xadrez
A sua indiferença.

 
Para os deuses as cousas são mais cousas.
Não mais longe eles vêem, mas mais claro
        Na certa Natureza
        E a contornada vida...

Não no vago que mal vêem (...)
Orla misteriosamente os seres,
        Mas nos detalhes claros
        (...) estão seus olhos.

A Natureza é só uma superfície.
Na sua superfície ela é profunda
        E tudo contém muito
        Se os olhos bem olharem.

Aprende pois, tu, das chistãs angústias,
O traidor à multíplice presença
        Dos deuses, a não teres
        Véus nos olhos nem na alma.

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Para os deuses as coisas são mais coisas.
Não mais longe eles vêem, mas mais claro
Na certa Natureza
E a contornada vida...
Não no vago que mal vêem
Orla misteriosamente os seres,
Mas nos detalhes claros
Estão seus olhos.
A Natureza é só uma superfície.
Na sua superfície ela é profunda
E tudo contém muito
Se os olhos bem olharem.
Aprende, pois, tu, das cristãs angústias,
Ó traidor à multíplice presença
Dos deuses, a não teres
Véus nos olhos nem na alma.

 
Para quê complicar inutilmente,
Pensando, o que impensado existe? Nascem
        Ervas sem razão dada —
Para elas olhos, não razões, tenhamos.
Como através de um rio as contemplemos.

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Para ser grande, sê inteiro: nada
        Teu exagera ou exclui.
Sê todo em cada coisa. Põe quanto és
        No mínimo que fazes.
Assim em cada lago a lua toda
        Brilha, porque alta vive.

 
Passando a vida em ver passar a de outros,
Botões de flor de um esforço nunca aberto
Na antiga semelhança com os deuses
        Que andam nos campos
A ensinar aos que as Parcas não ignoram
Como a vida se deve usar, e como
Há outro uso que agrícola dos campos
        E outro das fontes
Que beber delas na hora da sede.
Passando assim a vida, destruindo
O que fiamos ontem  (...)
        Penélopes tristes.

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Pensa quantos, no ardor da jovem ida,
Um destino parou; quantos, obtendo
        Da meta inesperada
        (...)

Não esperes nem consigas; enche a taça
E abdica: tudo é natural e estranho.
        Nem justos nem injustos
        São os Deuses, senão outros.

O conseguido é dado; tudo é imposto.
Prazer ou mágoa, são qual sol ou chuva,
        Dados, ora são desejos
        Ora ao (...)

(...)
(...) esperanças breves;
        Quantos, que à meta imposta
A só esperança lembrada antequiseram.

Tal porque morre cai, tal porque vive.
O que se cumpre nunca se quisera,
        Salvo se a morte é cega
        Do pó do (...) 

 
Pequena vida consciente
A quem outra persegue
A imagem repetida
Do abismo onde perdê-la.

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Pequena vida consciente, sempre
Da repetida imagem perseguida
Do fim inevitável, a cada hora
        Sentindo-se mudada,
E, como Orfeu volvendo à vinda esposa
O olhar algoz, para o passado erguendo
A memória pra em mágoas o apagar
        No baratro da mente.

 
Pequeno é o espaço que de nós separa
O que havemos de ser quando morrermos.
Não conhecemos quem será o morto
        De hoje que então acaba.
Só o passado, comum a nós e a ele,
Será indício de que a nossa alma
Persiste e como antiga ama, conta
        Histórias esquecidas…
Se pudéssemos pôr o pensamento
Com esta visão adentro de ideia
Que havemos de ter naquela hora,
        Estranhos olharíamos
O que somos, cuidando ver um outro
E o espaço temporal que hoje habitamos
Luz onde nossa alma nasceu
        Alheia antes de a termos.

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Pesa o decreto atroz do fim certeiro.
Pesa a sentença igual do juiz ignoto
Em cada cerviz néscia. É entrudo e riem.
Felizes, porque neles pensa e sente
        A vida, que não eles!

Se a ciência é vida, sábio é só o néscio.
Quão pouca diferença a mente interna
Do homem da dos brutos! Sus! Deixai
        Brincar os moribundos!

De rosas, inda que de falsas teçam
Capelas veras. Breve e vão é o tempo
Que lhes é dado, e por misericórdia
        Breve nem vão sentido.

 
Pese a sentença igual da ignota morte
Em cada breve corpo, é entrudo e riem,
Felizes, porque em eles pensa e sente
        A vida, que não eles.

De rosas, inda que de falsas, teçam
Capelas veras. Escasso, curto é o espaço
Que lhes é dado, e por bom caso em todos
        Breve nem vão sentido.

Se a ciência é vida, sábio é só o néscio.
Quão pouco diferença a mente interna
Do homem da dos brutos! Sós! Leixai
        Viver os moribundos!

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Pobres de nós que perdemos quanto
Sereno e forte nos dava a vida
        O único modo
O único humano de a ter...
        Pobres de nós
Crianças orfãs que mal se lembram
        De pai e mãe
E andam sozinhas na vida cega
        Sem ter carinhos
        Nem saber nada
De aonde vamos pela floresta,
Nem donde viemos pla estrada fora…
E somos tristes, e somos velhos,
        E fracos sempre…
        Sem que nos sirva…

 
Pois que nada que dure, ou que, durando,
Valha, neste confuso mundo obramos,
E o mesmo útil para nós perdemos
Connosco, cedo, cedo,

O prazer do momento anteponhamos
A absurda cura do futuro, cuja
Certeza única é o mal presente
Com que o seu bem compramos.

Amanhã não existe. Meu somente
É o momento, eu só quem existe
Neste instante, que pode o derradeiro
Ser de quem finjo ser?

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Quando Neptuno houver alongado
Até quase aos bosques ao cimo da praia
Os seus braços com mãos ruidosas de espuma
        E Éolo houver
Largado por sobre o mar sob o azul
        Onde Apolo aquece
Os cavalos frescos dos ventos leves,
        Eu irei contigo
Passear na altura cheirosa a mar
        Dos (...) altos
E concluir que esta vida é pouco
        Desde que os deuses
Foram velados e os homens ingratos
Dos altares esquecidos tiraram todos
        Os ex-votos velhos,
Os ex-votos velhos que eram (...)
(...)
        Que Cristo e Maria
E de antes que a cruz pusesse a nudez
        Da sua secura
De encontro ao céu sempre velho e novo.

 
Quando, Lídia, vier o nosso Outono
Com o Inverno que há nele, reservemos
Um pensamento, não para a futura
        Primavera, que é de outrem,
Nem para o Estio, de quem somos mortos,
Senão para o que fica do que passa —
O amarelo actual que as folhas vivem
        E as torna diferentes.

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Quanta tristeza e amargura afoga
Em confusão a estreita vida! Quanto
        Infortúnio mesquinho
        Nos oprime supremo!
Feliz ou o bruto que nos verdes campos
Pasce, para si mesmo anónimo, e entra
        Na morte como em casa;
        Ou o sábio que, perdido
Na ciência, a fútil vida austera eleva
Além da nossa, como o fumo que ergue
        Braços que se desfazem
        A um céu inexistente.

 
Quanto faças, supremamente faze.
Mais vale, se a memória é quanto temos,
Lembrar muito que pouco.
E se o muito no pouco te é possível,
Mais ampla liberdade de lembrança
Te tornará teu dono.

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Quantos gozam o gozo de gozar
Sem que gozem o gozo, e o dividem
        Entre eles e o verem
        Os outros que eles gozam.
Ah, Lídia, os trajos do gozar omite,
Que o gozo é um, se é nosso, nem o damos
        Aos outros como prémio
        De verem nosso gozo.
Cada um é ele só, e se com outros
Goza, dos outros goza, e não para eles.
        Aprende o que te ensina
        Teu corpo, teu limite.

 
Quatro vezes mudou a estação falsa
No falso ano, no imutável curso
        Do tempo consequente;
Ao verde segue o seco, e ao seco o verde;
E não sabe ninguém qual é o primeiro,
        Nem o último, e acabam.

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Que mais que um ludo ou jogo é a extensa vida,
Em que nos distraímos de outra coisa —
        Que coisa, não sabemos —;
Livres porque brincamos se jogamos,
Presos porque tem regras todo jogo;
        Quem somos? quem seremos?
Feliz o a quem surge a consciência
Do jogo, mas não toda, e essa dele
        Em o saber perdê-la.

 
Quem diz ao dia, dura! e à treva, acaba!
        E a si não diz, não digas!
Sentinelas absurdas, vigilamos,
        Ínscios dos contendentes.
Uns sob o frio, outros no ar brando, guardam
        O posto e a insciência sua.

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Quem és, não o serás, que o tempo e a sorte
        Te mudarão em outro.
Para quê pois em seres te empenhares
        O que não serás tu?
Teu é o que és, teu o que tens, de quem
        E o que outro tiveres?

 
Quem fui é externo a mim. Se lembro, vejo;
E ver é ser alheio. Meu passado
        Só por  visão relembro.
Aquilo mesmo que senti me é claro.
Alheia é a alma antiga; o que me sinto
         Chegou hoje à estalagem.
Quem pode conhecer, entre tanto erro
De modos de sentir-se, a exacta forma
         Que tem para consigo?

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Quer pouco: terás tudo.
Quer nada: serás livre.
O mesmo amor que tenham
Por nós, quer-nos, oprime-nos.

 
Quero dos deuses só que me não lembrem.
Serei livre — sem dita nem desdita,
Como o vento que é a vida
Do ar que não é nada
O ódio e o amor iguais nos buscam; ambos,
Cada um com seu modo nos oprimem.
                A quem deuses concedem
                Nada, tem liberdade

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Quero ignorado, e calmo
Por ignorado, e próprio
Por calmo, encher meus dias
De não querer mais deles.

Aos que a riqueza toca
O ouro irrita a pele.
Aos que a fama bafeja
Embacia-se a vida.

Aos que a felicidade
É sol, virá a noite.
Mas ao que nada espera
Tudo que vem é grato.

 
Quero versos que sejam como jóias
Para que durem no porvir extenso
        E os não macule a morte
        Que em cada cousa a espreita,
Versos onde se esquece o duro e triste
Lapso curto dos dias e se volve
        À antiga liberdade
        Que talvez nunca houvemos.
Aqui, nestas amigas sombras postas
Longe, onde menos nos conhece a história
        Lembro os que urdem, cuidados,
        Seus descuidados versos.
E mais que a todos te lembrando, escrevo
Sob o vedado sol, e, te lembrando,
        Bebo, imortal Horácio,
        Supérfluo, à tua glória...

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Quero, da vida, só não conhecê-la.
Bastam, a quem o Fado pôs na vida,
        As formas sucessórias
        Da vida insubsistente.
Pouco serve pensar que são eternos
Os nossos nadas com que na alma amamos
         Os outros pobres nadas
        Que (...)
Gratos aos deuses, menos pela incerta
Posse do sonhado certo, recolhamos
        A mercê passageira
        De instantes que não duram.

 
Quero, Neera, que os teus lábios laves
        Na nascente tranquila
Para que contra a tua febre e a triste
        Dor que pões em viver,
Sintas a fresca e calma natureza
        Da água, e reconheças
Que não têm penas nem desassossegos
        As ninfas das nascentes
Nem mais soluços do que o som da água
        Alegre e natural.
As nossas dores, não, Neera, vêm
        Das causas naturais
Datam da alma e do infeliz fruir
        Da vida com os homens.
Aprende pois, ó aprendiza jovem
        Das clássicas delícias,
A não pôr mais tristeza que um suspiro
        No modo como vives.
Nasceste pálida, deitando a regra
        Da tua vã beleza
Sob a estólida fé das nossas mãos
        Medrosas de ter gozo
Demasiado preso à desconfiança
        Que vem de teu saber,
Não para essa vã mnemónica
        Do futuro fatal.
Façamos vívidas grinaldas várias
        De sol, flores e risos
Para ocultar o fundo fiel à Noite
        Do nosso pensamento
Curvado já em vida sob a ideia
        Do plutónico jugo
Cônscia já da lívida aguardança
        Do caos redivivo.

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Quis que comigo vísseis
        A sombra essencial, o abstracto fruto
Do inúmero universo. Mas, não fostes
Mais que uma luz extinta em noite densa
         Um pampal sem fruto.
 (...) —  Que é pensar
Sem ser? poeta, o que pensa vive o que é,
        E a raiz não medita.

 
Rasteja mole pelos campos ermos
O vento sossegado.
Mais parece tremer de um tremor próprio,
Que do vento, o que é erva.
E se as nuvens no céu, brancas e altas,
Se movem, mais parecem
Que gira a terra rápida e elas passam,
Por muito altas, lentas.
Aqui neste sossego dilatado
Me esquecerei de tudo,
Nem hóspede será do que conheço
A vida que deslembro.
Assim meus dias seu decurso falso
Gozarão verdadeiro.

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Sábio é o que se contenta com o espectáculo do mundo,
                E ao beber nem recorda
                Que já bebeu na vida,
                Para quem tudo é novo
                E imarcescível sempre.

Coroem-no pâmpanos. ou heras. ou rosas volúveis,
                Ele sabe que a vida
                Passa por ele e tanto
                Corta a flor como a ele
                De Átropos a tesoura.

Mas ele sabe fazer que a cor do vinho esconda isto,
                Que o seu sabor orgíaco
                Apague o gosto ás horas,
                Como a uma voz chorando
                O passar das bacantes.

E ele espera, contente quase e bebedor tranquilo,
                E apenas desejando
                Num desejo mal tido
                Que a abominável onda
                O não molhe tão cedo.

 
Se a cada coisa que há um deus compete,
Porque não haverá de mim um deus?
Porque o não serei eu?
É em mim que o Deus anima
Porque eu sinto.
O mundo externo claramente vejo —
Coisas, homens, sem alma.

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Sê o dono de ti
Sem fechares os olhos.
  
Na dura mão aperta
Com um tacto encavado
O mundo exterior
Contra a palma sentindo
Outra cousa que a palma.

 
Se em verdade não sabes (nem sustentas
Que sabes) que há na vida mais que a vida,
Porque com tanto esforço e cura tanta,
        Operoso a não vives?

Porque, sem paraíso que apeteças,
Amontoas riquezas, nem as gastas,
É para teu cadáver que amontoas?
        Gozas menos que ganhas.

Ah, se não tens que esperes, salvo a morte,
Não cures mais que do preciso esforço
Para passar incólume na vida
        De (...)

Sim, gozas. Mas mais rico és que ditoso
Se só para o que perdes gozas,
Menos te o esforço oneraria,
        Sem ele. (...)

Ah servidão irreprimível, nada
Da vida breve subsiste, que sabes
Que morre toda, e gasta-se nas obras
Egoísta de um futuro que não é seu.

Mas respondes-me: E os poemas que escreves
A quem os dás futuro? A obra obrigas
E o homem só por semear semeia
        O que o Destino manda.

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Se hás-de ser o que choras
Ter que ser, não o chores.
Se toda a mole imensa
Do mundo ser-te-á noite,
Aproveita este breve
Dia, e sem choro ou cura
Goza-o, contente por viveres
O pouco que te é dado.

 
Se já não torna a eterna primavera
        Que em sonhos conheci,
O que é que o exausto coração espera
        Do que não tem em si?

Se não há mais florir de árvores feitas
        Só de alguém as sonhar,
Que coisas quer o coração perfeitas,
        Quando, e em que lugar?

Não: contentemo-nos com ter a aragem
        Que, porque existe, vem
Passar a mão sobre o alto da folhagem
        E assim nos faz um bem.

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Sê lanterna, sê luz com vidro em torno,
        Porém o calor guarda.
Não poderão os ventos opressivos
        Apagar tua luz;
Nem teu calor, disperso, irá ser frio
        No inútil infinito.

 
Se recordo quem fui, outrem me vejo,
E o passado é o presente na lembrança.
        Quem fui é alguém que amo
        Porém somente em sonho.
E a saudade que me aflige a mente
Não é de mim nem do passado visto,
        Senão de quem habito
        Por trás dos olhos cegos.
Nada, senão o instante, me conhece.
Minha mesma lembrança é nada, e sinto
        Que quem sou e quem fui
        São sonhos diferentes.

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Segue o teu destino,
Rega as tuas plantas,
Ama as tuas rosas.
O resto é a sombra
De árvores alheias.

A realidade
Sempre é mais ou menos
Do que nós queremos.
Só nós somos sempre
Iguais a nós-próprios.

Suave é viver só.
Grande e nobre é sempre
Viver simplesmente.
Deixa a dor nas aras
Como ex-voto aos deuses.

Vê de longe a vida.
Nunca a interrogues.
Ela nada pode
Dizer-te. A resposta
Está além dos deuses.

Mas serenamente
Imita o Olimpo
No teu coração.
Os deuses são deuses
Porque não se pensam.

 
Seguro assento na coluna firme
        Dos versos em que fico.
Aquele agudo interno movimento
         Por quem os fiz pensados
Passa, e eu, outro já que o factor deles,
         Póstumo  substituo-me.
Chegada a hora, eu próprio serei todo
         Menos que essas palavras
E papel, ou papiro escrito e morto
        Será mais eu que eu mesmo.

A obra imortal excede o autor da obra;
        E é menos dono dela
Quem a fez do que o tempo em que perdura.
         Morre a obra a vida nossa.
Durar, sentir, só os altos deuses unem.
         Nós não somos inteiros.
Assim os deuses esta nossa regem
         Mortal e imortal  vida;
Assim o Fado rege que assim rejam.
         Mas se assim é, é assim.

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Seguro assento na coluna firme
        Dos versos em que fico.
O criador interno movimento
        Por quem fui autor deles
Passa, e eu sobrevivo, já não quem
        Escreveu o que fez.
Chegada a hora, passarei também
        E os versos, que não sentem
Serão a única restança posta
        Nos capitéis do tempo.

A obra imortal excede o autor da obra;
        E é menos dono dela
Quem a fez do que o tempo em que perdura.
        Morremos a obra viva.
Assim os deuses esta nossa regem
        Mortal e imortal vida;
Assim o Fado faz que eles a rejam.
        Mas se assim é, é assim.

Aquele agudo interno movimento,
        Por quem fui autor deles
Primeiro passa, e eu, outro já do que era,
         Póstumo substituo-me.
Chegada a hora, também serei menos
        Que os versos permanentes.
 E papel, ou papiro escrito e morto
        Tem mais vida que a mente.

Na noite a sombra é mais igual à noite
        Que o corpo que alumia.

 
Sem clepsidra ou relógio o tempo escorre
E nós com ele, nada o árbitro escravo
        Pode contra o destino
Nem contra os deuses o mortal desejo
Hoje, quais servos com ausentes deuses,
Na alheia casa, um dia sem o juiz,
        Bebamos e comamos.
Será para amanhã o que aconteça.

Tombai mancebos, o vinho em nobre taça
E o braço nu com que o entornais fique
        No lembrando olhar
Como uma água que parece vinho!
Sim, heróis somos todos amanhã.
Hoje adiemos. E na erguida taça
       O roxo vinho espelhe
Depois — porque a noite nunca falta.

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Sereno aguarda o fim que pouco tarda.
Que é qualquer vida? Breves sóis e sono.
        Quanto pensas emprega
        Em não muito pensares.

Ao nauta o mar obscuro e a rota clara.
Tu, na confusa solidão da vida,
        A ti mesmo te elege
        (Não sabes de outro) o porto.

 
Severo narro. Quanto sinto, penso.
Palavras são ideias.
Múrmuro, o rio passa, e o que não passa,
Que é nosso, não do rio.
Assim quisesse o verso: meu e alheio
E por mim mesmo lido.

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Severo narro. Quanto sinto, penso.
Palavras são ideias.
Múrmuro, o rio passa, e o que não passa,
Que é nosso, não do rio.
Assim quisesse o verso: meu e alheio
E por mim mesmo lido.

 
Sim, sei bem
Que nunca serei alguém.
    Sei de sobra
Que nunca terei uma obra.
    Sei, enfim,
Que nunca saberei de mim.
    Sim, mas agora,
Enquanto dura esta hora,
    Este luar, estes ramos,
Esta paz em que estamos,
    Deixem-me me crer
O que nunca poderei ser.

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Só esta liberdade nos concedem
Os deuses: submetermo-nos
Ao seu domínio por vontade nossa.
Mais vale assim fazermos
Porque só na ilusão da liberdade
A liberdade existe.

Nem outro jeito os deuses, sobre quem
O eterno fado pesa,
Usam para seu calmo e possuído
Convencimento antigo
De que é divina e livre a sua vida.

Nós, imitando os deuses,
Tão pouco livres como eles no Olimpo,
Como quem pela areia
Ergue castelos para encher os olhos,
Ergamos nossa vida
E os deuses saberão agradecer-nos
O sermos tão como eles.

 
Só o ter flores pela vista fora
Nas áleas largas dos jardins exactos
        Basta para podermos
        Achar a vida leve.

De todo o esforço seguremos quedas
As mãos. brincando, pra que nos não tome
        Do pulso, e nos arraste.
        E vivamos assim.

Buscando o mínimo de dor ou gozo,
Bebendo a goles os instantes frescos,
        Translúcidos como água
        Em taças detalhadas,

Da vida pálida levando apenas
As rosas breves, os sorrisos vagos,
        E as rápidas caricias
        Dos instantes volúveis.

Pouco tão pouco pesarei nos braços
Com que, exilados das supernas luzes,
        Escolhermos do que fomos
        O melhor pra lembrar

Quando, acabados pelas Parcas, formos,
Vultos solenes de repente antigos,
        E cada vez mais sombras,
        Ao encontro fatal

Do barco escuro no soturno rio,
E os nove abraços do horror estígio,
        E o regaço insaciável
        Da pátria de Plutão.

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Sob a leve tutela
    De deuses descuidosos,
Quero gastar as concedidas horas
    Desta fadada vida.

    Nada podendo contra
    O ser que me fizeram,
Desejo ao menos que me haja o Fado
    Dado a paz por destino.

    Da verdade não quero
    Mais que a vida; que os deuses
Dão vida e não verdade, nem talvez
    Saibam qual a verdade.

 
Sob estas árvores ou aquelas árvores
        Conduzi a dança,
Conduzi a dança, ninfas singelas
        Até ao amplo gozo
Que tomais da vida. Conduzi a dança
        E sê quase humanas
Com o vosso gozo derramado em ritmos
        Em ritmos solenes
Que a nossa alegria torna maliciosos
        Para nossa triste
Vida que não sabe sob as mesmas árvores
        Conduzir a dança...

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Sob o jugo essencial e (...)
De Saturno, e de Júpiter seu filho,
        Não vale que com Marte
        Me aborreçam os momentos.
Calmo, solenemente passageiro,
Dado às cousas e à minha vida própria,
        Procuro, não nos astros
        Mas em mim mesmo um amigo.
E alheio a quanto sob os céus distantes
Troa e anuvia a placidez das cousas,
        Pertenço-me em segredo
        Perante a Natureza.

 
Sofro, Lídia, do medo do destino.
Qualquer pequena cousa de onde pode
Brotar uma ordem nova em minha vida,
        Lídia, me aterra.
Qualquer cousa, qual seja, que transforme
Meu plano curso de existência, embora
Para melhores cousas o transforme,
        Por transformar
Odeio, e não o quero. Os deuses dessem
Que ininterrupta minha vida fosse
Uma planície sem relevos, indo
        Até ao fim.
A glória embora eu nunca haurisse, ou nunca
Amor ou justa estima dessem-me outros,
Basta que a vida seja só a vida
        E que eu a viva. 

"
